category,qid,name,question,answer,model_output_norm,correct
Roll,287,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0071,Will the red cone touch the yellow mat?,yes,yes,1
Roll,288,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0000,Will the red pyramid touch the yellow mat?,no,no,1
Roll,289,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0001,Will the red pentagon touch the yellow mat?,no,no,1
Roll,290,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0002,Will the red pyramid touch the yellow mat?,no,no,1
Roll,291,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0003,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,292,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,293,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,294,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0006,Will the red sphere touch the yellow mat?,no,no,1
Roll,295,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0007,Will the red pentagon touch the yellow mat?,no,no,1
Roll,296,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0008,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,297,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0009,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,298,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0010,Will the red pipe touch the yellow mat?,no,yes,0
Roll,299,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0011,Will the red cube touch the yellow mat?,no,no,1
Roll,300,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0012,Will the red dumbbell touch the yellow mat?,yes,yes,1
Roll,301,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0013,Will the red cube touch the yellow mat?,yes,yes,1
Roll,302,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0014,Will the red pipe touch the yellow mat?,no,yes,0
Roll,303,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0015,Will the red pyramid touch the yellow mat?,no,no,1
Roll,304,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0016,Will the red pipe touch the yellow mat?,no,no,1
Roll,305,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0017,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,306,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0018,Will the red cone touch the yellow mat?,no,yes,0
Roll,307,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0019,Will the red cone touch the yellow mat?,no,yes,0
Roll,308,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,309,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,310,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0022,Will the red pipe touch the yellow mat?,no,yes,0
Roll,311,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Roll,312,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0024,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,313,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0025,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,314,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0026,Will the red pentagon touch the yellow mat?,no,no,1
Roll,315,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0027,Will the red pyramid touch the yellow mat?,no,no,1
Roll,316,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0028,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,317,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0029,Will the red pyramid touch the yellow mat?,yes,no,0
Roll,318,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0030,Will the red pentagon touch the yellow mat?,no,no,1
Roll,319,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,320,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0032,Will the red dumbbell touch the yellow mat?,yes,no,0
Roll,321,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Roll,322,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Roll,323,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0035,Will the red pyramid touch the yellow mat?,no,no,1
Roll,324,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0036,Will the red cube touch the yellow mat?,no,no,1
Roll,325,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0037,Will the red bowl touch the yellow mat?,no,yes,0
Roll,326,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,327,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0039,Will the red bowl touch the yellow mat?,no,no,1
Roll,328,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0040,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,329,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0041,Will the red cone touch the yellow mat?,no,yes,0
Roll,330,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0042,Will the red sphere touch the yellow mat?,no,yes,0
Roll,331,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0043,Will the red pipe touch the yellow mat?,no,yes,0
Roll,332,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0044,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,333,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0045,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,334,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0046,Will the red cube touch the yellow mat?,no,no,1
Roll,335,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0047,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,336,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0048,Will the red pipe touch the yellow mat?,no,no,1
Roll,337,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0049,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,338,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0050,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,339,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0051,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,340,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0052,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,341,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0053,Will the red cube touch the yellow mat?,yes,yes,1
Roll,342,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0054,Will the red pipe touch the yellow mat?,no,yes,0
Roll,343,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0055,Will the red bowl touch the yellow mat?,no,yes,0
Roll,344,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0056,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,345,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0057,Will the red cylinder touch the yellow mat?,no,no,1
Roll,346,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0058,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,347,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0059,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,348,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0060,Will the red bowl touch the yellow mat?,yes,no,0
Roll,349,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0061,Will the red pentagon touch the yellow mat?,no,no,1
Roll,350,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0062,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,351,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0063,Will the red bowl touch the yellow mat?,no,yes,0
Roll,352,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0064,Will the red cone touch the yellow mat?,no,no,1
Roll,353,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0065,Will the red pyramid touch the yellow mat?,no,no,1
Roll,354,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0066,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,355,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0067,Will the red cone touch the yellow mat?,no,yes,0
Roll,356,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0068,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,357,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0069,Will the red pentagon touch the yellow mat?,no,no,1
Roll,358,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0070,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,359,pilot_it2_rollingSliding_simple_collision_tdw_2_dis_2_occ_0071,Will the red cone touch the yellow mat?,yes,yes,1
Roll,360,pilot_it2_rollingSliding_simple_ledge_box_0000,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,361,pilot_it2_rollingSliding_simple_ledge_box_0001,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,362,pilot_it2_rollingSliding_simple_ledge_box_0002,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,363,pilot_it2_rollingSliding_simple_ledge_box_0003,Will the red cube touch the yellow mat?,no,yes,0
Roll,364,pilot_it2_rollingSliding_simple_ledge_box_0004,Will the red cube touch the yellow mat?,yes,yes,1
Roll,365,pilot_it2_rollingSliding_simple_ledge_box_0005,Will the red cube touch the yellow mat?,yes,yes,1
Roll,366,pilot_it2_rollingSliding_simple_ledge_box_0006,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,367,pilot_it2_rollingSliding_simple_ledge_box_0007,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,368,pilot_it2_rollingSliding_simple_ledge_box_0008,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,369,pilot_it2_rollingSliding_simple_ledge_box_0009,Will the red pipe touch the yellow mat?,no,yes,0
Roll,370,pilot_it2_rollingSliding_simple_ledge_box_0010,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,371,pilot_it2_rollingSliding_simple_ledge_box_0011,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,372,pilot_it2_rollingSliding_simple_ledge_box_0012,Will the red pipe touch the yellow mat?,no,no,1
Roll,373,pilot_it2_rollingSliding_simple_ledge_box_0013,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,374,pilot_it2_rollingSliding_simple_ledge_box_0014,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,375,pilot_it2_rollingSliding_simple_ledge_box_0015,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,376,pilot_it2_rollingSliding_simple_ledge_box_0016,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,377,pilot_it2_rollingSliding_simple_ledge_box_0017,Will the red cube touch the yellow mat?,no,yes,0
Roll,378,pilot_it2_rollingSliding_simple_ledge_box_0018,Will the red cube touch the yellow mat?,yes,yes,1
Roll,379,pilot_it2_rollingSliding_simple_ledge_box_0019,Will the red cube touch the yellow mat?,yes,yes,1
Roll,380,pilot_it2_rollingSliding_simple_ledge_box_0020,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,381,pilot_it2_rollingSliding_simple_ledge_box_0021,Will the red pipe touch the yellow mat?,no,yes,0
Roll,382,pilot_it2_rollingSliding_simple_ledge_box_0022,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,383,pilot_it2_rollingSliding_simple_ledge_box_0023,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,384,pilot_it2_rollingSliding_simple_ledge_box_0024,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,385,pilot_it2_rollingSliding_simple_ledge_box_0025,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,386,pilot_it2_rollingSliding_simple_ledge_box_0026,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,387,pilot_it2_rollingSliding_simple_ledge_box_0027,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,388,pilot_it2_rollingSliding_simple_ledge_box_0028,Will the red pipe touch the yellow mat?,no,yes,0
Roll,389,pilot_it2_rollingSliding_simple_ledge_box_0029,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,390,pilot_it2_rollingSliding_simple_ledge_box_0030,Will the red pipe touch the yellow mat?,no,yes,0
Roll,391,pilot_it2_rollingSliding_simple_ledge_box_0031,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,392,pilot_it2_rollingSliding_simple_ledge_box_0032,Will the red pipe touch the yellow mat?,no,yes,0
Roll,393,pilot_it2_rollingSliding_simple_ledge_box_0033,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,394,pilot_it2_rollingSliding_simple_ledge_box_0034,Will the red pentagon touch the yellow mat?,no,no,1
Roll,395,pilot_it2_rollingSliding_simple_ledge_box_0035,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,396,pilot_it2_rollingSliding_simple_ledge_box_0036,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,397,pilot_it2_rollingSliding_simple_ledge_box_0037,Will the red cube touch the yellow mat?,yes,yes,1
Roll,398,pilot_it2_rollingSliding_simple_ledge_box_0038,Will the red pipe touch the yellow mat?,no,no,1
Roll,399,pilot_it2_rollingSliding_simple_ledge_box_0039,Will the red cube touch the yellow mat?,yes,yes,1
Roll,400,pilot_it2_rollingSliding_simple_ledge_box_0040,Will the red cube touch the yellow mat?,yes,yes,1
Roll,401,pilot_it2_rollingSliding_simple_ledge_box_0041,Will the red cube touch the yellow mat?,yes,yes,1
Roll,402,pilot_it2_rollingSliding_simple_ledge_box_0042,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,403,pilot_it2_rollingSliding_simple_ledge_box_0043,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,404,pilot_it2_rollingSliding_simple_ledge_box_0044,Will the red cube touch the yellow mat?,no,yes,0
Roll,405,pilot_it2_rollingSliding_simple_ledge_box_0045,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,406,pilot_it2_rollingSliding_simple_ledge_box_0046,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,407,pilot_it2_rollingSliding_simple_ledge_box_0047,Will the red cube touch the yellow mat?,no,yes,0
Roll,408,pilot_it2_rollingSliding_simple_ledge_box_0048,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,409,pilot_it2_rollingSliding_simple_ledge_box_0049,Will the red pipe touch the yellow mat?,no,no,1
Roll,410,pilot_it2_rollingSliding_simple_ledge_box_0050,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,411,pilot_it2_rollingSliding_simple_ledge_box_0051,Will the red cube touch the yellow mat?,yes,yes,1
Roll,412,pilot_it2_rollingSliding_simple_ledge_box_0052,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,413,pilot_it2_rollingSliding_simple_ledge_box_0053,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,414,pilot_it2_rollingSliding_simple_ledge_box_0054,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,415,pilot_it2_rollingSliding_simple_ledge_box_0055,Will the red cube touch the yellow mat?,yes,yes,1
Roll,416,pilot_it2_rollingSliding_simple_ledge_box_0056,Will the red cube touch the yellow mat?,yes,yes,1
Roll,417,pilot_it2_rollingSliding_simple_ledge_box_0057,Will the red pentagon touch the yellow mat?,yes,no,0
Roll,418,pilot_it2_rollingSliding_simple_ledge_box_0058,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,419,pilot_it2_rollingSliding_simple_ledge_box_0059,Will the red cube touch the yellow mat?,yes,yes,1
Roll,420,pilot_it2_rollingSliding_simple_ledge_box_0060,Will the red cube touch the yellow mat?,yes,yes,1
Roll,421,pilot_it2_rollingSliding_simple_ledge_box_0061,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,422,pilot_it2_rollingSliding_simple_ledge_box_0062,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,423,pilot_it2_rollingSliding_simple_ledge_box_0063,Will the red cube touch the yellow mat?,yes,yes,1
Roll,424,pilot_it2_rollingSliding_simple_ledge_box_0064,Will the red cube touch the yellow mat?,yes,yes,1
Roll,425,pilot_it2_rollingSliding_simple_ledge_box_0065,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,426,pilot_it2_rollingSliding_simple_ledge_box_0066,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,427,pilot_it2_rollingSliding_simple_ledge_box_0067,Will the red cube touch the yellow mat?,no,no,1
Roll,428,pilot_it2_rollingSliding_simple_ledge_box_0068,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,429,pilot_it2_rollingSliding_simple_ledge_box_0069,Will the red pipe touch the yellow mat?,no,yes,0
Roll,430,pilot_it2_rollingSliding_simple_ledge_box_0070,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,431,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0000,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,432,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0001,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,433,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0002,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,434,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0003,Will the red cube touch the yellow mat?,no,no,1
Roll,435,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0004,Will the red cube touch the yellow mat?,yes,no,0
Roll,436,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0005,Will the red cube touch the yellow mat?,yes,yes,1
Roll,437,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0006,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,438,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0007,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,439,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0008,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,440,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0009,Will the red pipe touch the yellow mat?,no,no,1
Roll,441,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0010,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,442,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0011,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,443,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0012,Will the red pipe touch the yellow mat?,no,yes,0
Roll,444,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0013,Will the red pentagon touch the yellow mat?,yes,no,0
Roll,445,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0014,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,446,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0015,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,447,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0016,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,448,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0017,Will the red cube touch the yellow mat?,no,no,1
Roll,449,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0018,Will the red cube touch the yellow mat?,yes,yes,1
Roll,450,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0019,Will the red cube touch the yellow mat?,yes,yes,1
Roll,451,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0020,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,452,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0021,Will the red pipe touch the yellow mat?,no,yes,0
Roll,453,pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0022,Will the red sphere touch the yellow mat?,yes,yes,1
